"","Constit_Code","ConstituencyName.x","Winner19","Electorate19","Conservative","Labour","Liberal Democrat","Scottish National Party","Plaid Cymru","Green","Reform UK","Other","Winner","results"
"42","E14000571","Blackley and Broughton","Labour",73372,0.197402587187139,0.568323185265865,0.0543403781490426,0.0000413042375263551,0.0000524072499744749,0.0629521078212055,0.0575211055604094,0.0593669245288381,"Labour","Labour Hold"
"43","E14000572","Blackpool North and Cleveleys","Conservative",63692,0.371747992785297,0.369610519672578,0.0578639942665592,0.0000586798306476971,0.0000914072372721006,0.0599682717626396,0.089255780928249,0.0514033535167576,"Conservative","Conservative Hold"
"44","E14000573","Blackpool South","Conservative",57690,0.325034297860403,0.401728732668618,0.0570641786769796,0.000130101130024112,0.000105001100128421,0.0561660868272237,0.0976375299542577,0.0621340717823659,"Labour","Labour Gain"
"45","E14000574","Blaydon","Labour",67853,0.326230650059642,0.459602068564719,0.0849065585530462,0.000154880314521096,0.000107824621714045,0.0557461180300705,0.0358592553044538,0.0373926445518331,"Labour","Labour Hold"
"46","E14000575","Blyth Valley","Conservative",64429,0.330258309840984,0.441522539004861,0.0797902458656189,0.0000523729054103303,0.000121328962412789,0.0610939853745181,0.0414739786464099,0.0456872393997855,"Labour","Labour Gain"
"47","E14000576","Bognor Regis and Littlehampton","Conservative",77446,0.443620467479827,0.273448360166254,0.108223674978727,0.0000501519595643085,0.0000517287007379109,0.0595221089080566,0.0603053213930079,0.0547781864138251,"Conservative","Conservative Hold"
"48","E14000577","Bolsover","Conservative",75161,0.363553639417437,0.395102033295167,0.0738962833774096,0.000087281913450451,0.0000800379060181767,0.0564032556433078,0.0579528456530709,0.0529246227941388,"Labour","Labour Gain"
"49","E14000578","Bolton North East","Conservative",67564,0.29290739495306,0.448911432930558,0.0635458395457535,0.0000614347533185182,0.0000449310689768675,0.0626495187149016,0.0741060053516577,0.0577734426817745,"Labour","Labour Gain"
"50","E14000579","Bolton South East","Labour",69163,0.265732927676157,0.496594067976818,0.0515331441606299,0.0000605815833023095,0.0000845195776349818,0.05852847745722,0.0727372105206333,0.0547290710476042,"Labour","Labour Hold"
"51","E14000580","Bolton West","Conservative",73191,0.342849655059392,0.407592743267571,0.0715812955130879,0.0000486869962835669,0.0000109173970286289,0.0647466943883858,0.0655283357925412,0.04764167158571,"Labour","Labour Gain"
"52","E14000581","Bootle","Labour",74832,0.180666582520499,0.60161927294439,0.0479064763904442,0.0000329775782418455,0.000254362244477484,0.0572546871240771,0.0537252607097856,0.0585403804880851,"Labour","Labour Hold"
"53","E14000582","Boston and Skegness","Conservative",69381,0.487965308958729,0.287995671442369,0.0609103520925895,0.000109834066284303,0.00014644662628045,0.0505621481717193,0.0650142455662289,0.0472959930758003,"Conservative","Conservative Hold"
"54","E14000583","Bosworth","Conservative",81542,0.44593248514635,0.287895104608701,0.109223583878104,0.0000978298504526464,0.0000382185096069278,0.0647692207797395,0.0471148986352515,0.0449286585917942,"Conservative","Conservative Hold"
"55","E14000584","Bournemouth East","Conservative",74125,0.328126734233213,0.379523087080761,0.11455421629259,0.0000932777086775818,0.000125960393358586,0.0941649658881355,0.0422923358946102,0.0411194225086548,"Labour","Labour Gain"
"56","E14000585","Bournemouth West","Conservative",74205,0.341205886964603,0.37017299491081,0.109624276636235,0.0000976513761447192,0.00014154569495915,0.0954507785791404,0.0432631585441126,0.040043707293996,"Labour","Labour Gain"
